Hunderassen in Wien | Breed of Dogs in Vienna;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;Postal_CODE;Dog Breed;Anzahl;Ref_Date
AT1;AT13;AT113;92000;.;1200;Greyhound;2;20173112
AT1;AT13;AT113;92000;.;1200;Griffon Belge;1;20173112
AT1;AT13;AT113;92000;.;1200;Grosser Münsterländer;2;20173112
AT1;AT13;AT113;92000;.;1200;Grosser Münsterländer / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;Grosser Schweizer Sennenhund;1;20173112
AT1;AT13;AT113;92000;.;1200;Grosspudel;3;20173112
AT1;AT13;AT113;92000;.;1200;Havaneser;21;20173112
AT1;AT13;AT113;92000;.;1200;Havaneser / Mischling;23;20173112
AT1;AT13;AT113;92000;.;1200;Hollandse Herdershond;1;20173112
AT1;AT13;AT113;92000;.;1200;Hovawart;1;20173112
AT1;AT13;AT113;92000;.;1200;Irish Wolfhound;2;20173112
AT1;AT13;AT113;92000;.;1200;Italienisches Windspiel;7;20173112
AT1;AT13;AT113;92000;.;1200;Jack-Russell-Terrier;21;20173112
AT1;AT13;AT113;92000;.;1200;Jack-Russell-Terrier / Dackel;1;20173112
AT1;AT13;AT113;92000;.;1200;Jack-Russell-Terrier / Dalmatiner;1;20173112
AT1;AT13;AT113;92000;.;1200;Jack-Russell-Terrier / Mischling;15;20173112
AT1;AT13;AT113;92000;.;1200;Jack-Russell-Terrier / Parson-Russell-Terrier;1;20173112
AT1;AT13;AT113;92000;.;1200;Jack-Russell-Terrier / Zwergpinscher;1;20173112
AT1;AT13;AT113;92000;.;1200;Jagdterrier;1;20173112
AT1;AT13;AT113;92000;.;1200;Jagdterrier / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;Kangal / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;Kaukasischer Schäferhund;3;20173112
AT1;AT13;AT113;92000;.;1200;Klein- oder Mittelpudel;2;20173112
AT1;AT13;AT113;92000;.;1200;Komondor / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;Kooikerhond;1;20173112
AT1;AT13;AT113;92000;.;1200;Kroatischer Schäferhund;1;20173112
AT1;AT13;AT113;92000;.;1200;Kurzhaardackel;1;20173112
AT1;AT13;AT113;92000;.;1200;Kurzhaardackel / Spitz;1;20173112
AT1;AT13;AT113;92000;.;1200;Labrador Retriever;41;20173112
AT1;AT13;AT113;92000;.;1200;Labrador Retriever / Golden Retriever;1;20173112
AT1;AT13;AT113;92000;.;1200;Labrador Retriever / Mischling;48;20173112
AT1;AT13;AT113;92000;.;1200;Lagotto Romagnolo;2;20173112
AT1;AT13;AT113;92000;.;1200;Langhaardackel;4;20173112
AT1;AT13;AT113;92000;.;1200;Lappländer Rentierhund / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;Leonberger;1;20173112
AT1;AT13;AT113;92000;.;1200;Lhasa Apso;1;20173112
AT1;AT13;AT113;92000;.;1200;Löwchen;1;20173112
AT1;AT13;AT113;92000;.;1200;Magyar Vizsla;6;20173112
AT1;AT13;AT113;92000;.;1200;Magyar Vizsla / Deutscher Schäferhund;1;20173112
AT1;AT13;AT113;92000;.;1200;Magyar Vizsla / Labrador Retriever;1;20173112
AT1;AT13;AT113;92000;.;1200;Magyar Vizsla / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;Magyar Vizsla / Puli;1;20173112
AT1;AT13;AT113;92000;.;1200;Malinois;2;20173112
AT1;AT13;AT113;92000;.;1200;Malinois / Belgischer Schäferhund;1;20173112
AT1;AT13;AT113;92000;.;1200;Malinois / Hollandse Herdershond;1;20173112
AT1;AT13;AT113;92000;.;1200;Malinois / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;Malteser;55;20173112
AT1;AT13;AT113;92000;.;1200;Malteser / Havaneser;1;20173112
AT1;AT13;AT113;92000;.;1200;Malteser / Mischling;12;20173112
AT1;AT13;AT113;92000;.;1200;Mops;19;20173112
AT1;AT13;AT113;92000;.;1200;Mops / Chihuahua kurzhaariger Schlag;2;20173112
AT1;AT13;AT113;92000;.;1200;Neufundländer / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;Norfolk-Terrier;1;20173112
AT1;AT13;AT113;92000;.;1200;Norfolk-Terrier / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;Nova Scotia Duck Tolling Retriever;1;20173112
AT1;AT13;AT113;92000;.;1200;Olde English Bulldogge;6;20173112
AT1;AT13;AT113;92000;.;1200;Olde English Bulldogge / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;Papillon;3;20173112
AT1;AT13;AT113;92000;.;1200;Parson-Russell-Terrier;8;20173112
AT1;AT13;AT113;92000;.;1200;Pekinese;17;20173112
AT1;AT13;AT113;92000;.;1200;Pekinese / Chihuahua kurzhaariger Schlag;1;20173112
AT1;AT13;AT113;92000;.;1200;Pekinese / Mischling;18;20173112
AT1;AT13;AT113;92000;.;1200;Pekinese / Mops;1;20173112
AT1;AT13;AT113;92000;.;1200;Pit Bull Terrier;1;20173112
AT1;AT13;AT113;92000;.;1200;Podenco Canario;2;20173112
AT1;AT13;AT113;92000;.;1200;Podhalenhund;1;20173112
AT1;AT13;AT113;92000;.;1200;Pointer / Mischling;2;20173112
AT1;AT13;AT113;92000;.;1200;Prager Rattler;2;20173112
AT1;AT13;AT113;92000;.;1200;Pudel;9;20173112
AT1;AT13;AT113;92000;.;1200;Pudel / Dackel;1;20173112
AT1;AT13;AT113;92000;.;1200;Pudel / Mischling;8;20173112
AT1;AT13;AT113;92000;.;1200;Puli;1;20173112
AT1;AT13;AT113;92000;.;1200;Puli / Mischling;2;20173112
AT1;AT13;AT113;92000;.;1200;Rauhhaardackel (Zwergdackel);11;20173112
AT1;AT13;AT113;92000;.;1200;Rauhhaardackel (Zwergdackel) / Mischling;3;20173112
AT1;AT13;AT113;92000;.;1200;Rhodesian Ridgeback;5;20173112
AT1;AT13;AT113;92000;.;1200;Rhodesian Ridgeback / Labrador Retriever;1;20173112
AT1;AT13;AT113;92000;.;1200;Rhodesian Ridgeback / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;Riesenschnauzer;2;20173112
AT1;AT13;AT113;92000;.;1200;Rottweiler;10;20173112
AT1;AT13;AT113;92000;.;1200;Rottweiler / Mischling;5;20173112
AT1;AT13;AT113;92000;.;1200;Russkiy Toy;1;20173112
AT1;AT13;AT113;92000;.;1200;Saluki;1;20173112
AT1;AT13;AT113;92000;.;1200;Samojede;3;20173112
AT1;AT13;AT113;92000;.;1200;Schapendoes;1;20173112
AT1;AT13;AT113;92000;.;1200;Schnauzer;2;20173112
AT1;AT13;AT113;92000;.;1200;Schnauzer / Mischling;6;20173112
AT1;AT13;AT113;92000;.;1200;Scottish Terrier;2;20173112
AT1;AT13;AT113;92000;.;1200;Shar Pei;2;20173112
AT1;AT13;AT113;92000;.;1200;Sheltie;2;20173112
AT1;AT13;AT113;92000;.;1200;Sheltie / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;Shiba Inu;4;20173112
AT1;AT13;AT113;92000;.;1200;Shiba Inu / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;Shih Tzu;23;20173112
AT1;AT13;AT113;92000;.;1200;Shih Tzu / Chihuahua kurzhaariger Schlag;1;20173112
AT1;AT13;AT113;92000;.;1200;Shih Tzu / Mischling;2;20173112
AT1;AT13;AT113;92000;.;1200;Siberian Husky;10;20173112
AT1;AT13;AT113;92000;.;1200;Siberian Husky / Border-Collie;1;20173112
AT1;AT13;AT113;92000;.;1200;Siberian Husky / Collie;1;20173112
AT1;AT13;AT113;92000;.;1200;Siberian Husky / Deutscher Schäferhund;1;20173112
AT1;AT13;AT113;92000;.;1200;Siberian Husky / Mischling;2;20173112
AT1;AT13;AT113;92000;.;1200;Spanischer Windhund;3;20173112
AT1;AT13;AT113;92000;.;1200;Spitz;10;20173112
AT1;AT13;AT113;92000;.;1200;Spitz / Malteser;1;20173112
AT1;AT13;AT113;92000;.;1200;Spitz / Mischling;10;20173112
AT1;AT13;AT113;92000;.;1200;Spitz / Yorkshire Terrier;1;20173112
AT1;AT13;AT113;92000;.;1200;Staffordshire-Bullterrier;6;20173112
AT1;AT13;AT113;92000;.;1200;Staffordshire-Bullterrier / Amerikanischer Pit-Bullterrier;1;20173112
AT1;AT13;AT113;92000;.;1200;Staffordshire-Bullterrier / Mischling;5;20173112
AT1;AT13;AT113;92000;.;1200;Tibet-Spaniel;2;20173112
AT1;AT13;AT113;92000;.;1200;Tibet-Spaniel / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;Tibet-Terrier;2;20173112
AT1;AT13;AT113;92000;.;1200;Tosa Inu;1;20173112
AT1;AT13;AT113;92000;.;1200;Toy-Pudel;2;20173112
AT1;AT13;AT113;92000;.;1200;Toy-Pudel / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;Unbekannt;502;20173112
AT1;AT13;AT113;92000;.;1200;Ungarischer Windhund / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;Volpino;1;20173112
AT1;AT13;AT113;92000;.;1200;Weimaraner;1;20173112
AT1;AT13;AT113;92000;.;1200;Weimaraner / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;Weißer Schweizer Schäferhund;6;20173112
AT1;AT13;AT113;92000;.;1200;Welsh Corgi Cardigan / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;Welsh Terrier;1;20173112
AT1;AT13;AT113;92000;.;1200;Welsh Terrier / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;West Highland White Terrier;11;20173112
AT1;AT13;AT113;92000;.;1200;Whippet;5;20173112
AT1;AT13;AT113;92000;.;1200;Whippet / Mischling;1;20173112
AT1;AT13;AT113;92000;.;1200;Windhund;1;20173112
AT1;AT13;AT113;92000;.;1200;Windhund / Dalmatiner;1;20173112
AT1;AT13;AT113;92000;.;1200;Wolfsspitz;1;20173112
AT1;AT13;AT113;92000;.;1200;Wäller;1;20173112
AT1;AT13;AT113;92000;.;1200;Yorkshire Terrier;60;20173112
AT1;AT13;AT113;92000;.;1200;Yorkshire Terrier / Chihuahua kurzhaariger Schlag;2;20173112
AT1;AT13;AT113;92000;.;1200;Yorkshire Terrier / Havaneser;1;20173112
AT1;AT13;AT113;92000;.;1200;Yorkshire Terrier / Mischling;11;20173112
AT1;AT13;AT113;92000;.;1200;Zentralasiatischer Owtscharka;1;20173112
AT1;AT13;AT113;92000;.;1200;Zwergpinscher;27;20173112
AT1;AT13;AT113;92000;.;1200;Zwergpinscher / Dackel;1;20173112
AT1;AT13;AT113;92000;.;1200;Zwergpinscher / Mischling;8;20173112
AT1;AT13;AT113;92000;.;1200;Zwergpudel;4;20173112
AT1;AT13;AT113;92000;.;1200;Zwergschnauzer;3;20173112
AT1;AT13;AT113;92000;.;1200;Zwergschnauzer / Mischling;2;20173112
AT1;AT13;AT113;92000;.;1200;Zwergspitz;10;20173112
AT1;AT13;AT113;92000;.;1200;Zwergspitz / Mischling;3;20173112
AT1;AT13;AT113;92000;.;1200;Österreichischer Pinscher;1;20173112
AT1;AT13;AT113;92000;.;1200;Österreichischer Pinscher / Chihuahua kurzhaariger Schlag;1;20173112
AT1;AT13;AT113;92000;.;1200;Österreichischer Pinscher / Mischling;4;20173112
AT1;AT13;AT113;92100;.;1210;Afghanischer Windhund;1;20173112
AT1;AT13;AT113;92100;.;1210;Airedale-Terrier;4;20173112
AT1;AT13;AT113;92100;.;1210;Akita Inu;15;20173112
AT1;AT13;AT113;92100;.;1210;Akita Inu / Mischling;5;20173112
AT1;AT13;AT113;92100;.;1210;Alaskan Malamute;4;20173112
AT1;AT13;AT113;92100;.;1210;Alaskan Malamute / Collie;1;20173112
AT1;AT13;AT113;92100;.;1210;Alaskan Malamute / Flat Coated Retriever;1;20173112
AT1;AT13;AT113;92100;.;1210;Alaskan Malamute / Mischling;2;20173112
AT1;AT13;AT113;92100;.;1210;Alpenländische Dachsbracke;1;20173112
AT1;AT13;AT113;92100;.;1210;Alpinschäfer;1;20173112
AT1;AT13;AT113;92100;.;1210;American Bulldog;6;20173112
AT1;AT13;AT113;92100;.;1210;American Shepherd;3;20173112
AT1;AT13;AT113;92100;.;1210;American Staffordshire Terrier;2;20173112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Cockerspaniel;11;20173112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Cockerspaniel / Mischling;1;20173112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Collie;1;20173112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Pit-Bullterrier;55;20173112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Pit-Bullterrier / Bobtail;1;20173112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Pit-Bullterrier / Mischling;18;20173112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Pit-Bullterrier / Shar Pei;1;20173112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Staffordshire-Terrier;199;20173112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Staffordshire-Terrier / Amerikanischer Pit-Bu;1;20173112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Staffordshire-Terrier / Bullterrier;1;20173112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Staffordshire-Terrier / Dogo Argentino;1;20173112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Staffordshire-Terrier / Labrador Retriever;2;20173112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Staffordshire-Terrier / Mischling;54;20173112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Staffordshire-Terrier / Tibet-Terrier;1;20173112
AT1;AT13;AT113;92100;.;1210;Appenzeller Sennenhund;4;20173112
AT1;AT13;AT113;92100;.;1210;Appenzeller Sennenhund / Mischling;1;20173112
AT1;AT13;AT113;92100;.;1210;Australian Cattle Dog;6;20173112
AT1;AT13;AT113;92100;.;1210;Australian Shepherd Dog;66;20173112
AT1;AT13;AT113;92100;.;1210;Australian Shepherd Dog / Mischling;3;20173112
AT1;AT13;AT113;92100;.;1210;Australian Silky Terrier;3;20173112
AT1;AT13;AT113;92100;.;1210;Basenji;1;20173112
AT1;AT13;AT113;92100;.;1210;Basset Hound;3;20173112
AT1;AT13;AT113;92100;.;1210;Basset Hound / Mischling;1;20173112
AT1;AT13;AT113;92100;.;1210;Bayerischer Gebirgsschweisshund;4;20173112
AT1;AT13;AT113;92100;.;1210;Bayerischer Gebirgsschweisshund / Mischling;1;20173112
AT1;AT13;AT113;92100;.;1210;Beagle;69;20173112
AT1;AT13;AT113;92100;.;1210;Beagle / Dackel;1;20173112
AT1;AT13;AT113;92100;.;1210;Beagle / Mischling;20;20173112
AT1;AT13;AT113;92100;.;1210;Bearded Collie;9;20173112
AT1;AT13;AT113;92100;.;1210;Beauceron;3;20173112
AT1;AT13;AT113;92100;.;1210;Beauceron / Mischling;1;20173112
AT1;AT13;AT113;92100;.;1210;Belgischer Schäferhund;9;20173112
AT1;AT13;AT113;92100;.;1210;Belgischer Schäferhund / Mischling;15;20173112
AT1;AT13;AT113;92100;.;1210;Belgischer Schäferhund / Wolfsspitz;1;20173112
AT1;AT13;AT113;92100;.;1210;Berger de Pyrénées;2;20173112
AT1;AT13;AT113;92100;.;1210;Berner Sennenhund;21;20173112
AT1;AT13;AT113;92100;.;1210;Berner Sennenhund / Cane Corso;1;20173112
AT1;AT13;AT113;92100;.;1210;Berner Sennenhund / Labrador Retriever;1;20173112
AT1;AT13;AT113;92100;.;1210;Berner Sennenhund / Mischling;9;20173112
AT1;AT13;AT113;92100;.;1210;Bernhardiner;1;20173112
AT1;AT13;AT113;92100;.;1210;Bichon Frisé;10;20173112
AT1;AT13;AT113;92100;.;1210;Bichon Frisé / Havaneser;5;20173112
AT1;AT13;AT113;92100;.;1210;Bichon Frisé / Mischling;2;20173112
AT1;AT13;AT113;92100;.;1210;Bichon/Yorkie;1;20173112
AT1;AT13;AT113;92100;.;1210;Biewer Terrier;5;20173112
AT1;AT13;AT113;92100;.;1210;Black-and-tan Coonhound;1;20173112
AT1;AT13;AT113;92100;.;1210;Bloodhound;1;20173112
AT1;AT13;AT113;92100;.;1210;Bobtail;1;20173112
AT1;AT13;AT113;92100;.;1210;Bobtail / Mischling;1;20173112
AT1;AT13;AT113;92100;.;1210;Boerboel;1;20173112
AT1;AT13;AT113;92100;.;1210;Bologneser;6;20173112
AT1;AT13;AT113;92100;.;1210;Bolonka Zwetna;12;20173112
AT1;AT13;AT113;92100;.;1210;Bolonka Zwetna / Papillon;1;20173112
AT1;AT13;AT113;92100;.;1210;Bordeauxdogge;8;20173112
AT1;AT13;AT113;92100;.;1210;Bordeauxdogge / Mischling;3;20173112
AT1;AT13;AT113;92100;.;1210;Border-Collie;55;20173112
AT1;AT13;AT113;92100;.;1210;Border-Collie / Bracke;1;20173112
AT1;AT13;AT113;92100;.;1210;Border-Collie / Dackel;1;20173112
AT1;AT13;AT113;92100;.;1210;Border-Collie / Kleiner Münsterländer;1;20173112
AT1;AT13;AT113;92100;.;1210;Border-Collie / Mischling;34;20173112
AT1;AT13;AT113;92100;.;1210;Border-Collie / Siberian Husky;1;20173112
AT1;AT13;AT113;92100;.;1210;Border-Collie / Spitz;1;20173112
AT1;AT13;AT113;92100;.;1210;Border-Terrier;3;20173112
AT1;AT13;AT113;92100;.;1210;Border-Terrier / Mischling;4;20173112
AT1;AT13;AT113;92100;.;1210;Boston Terrier;2;20173112
AT1;AT13;AT113;92100;.;1210;Bouvier des Flandres;1;20173112
AT1;AT13;AT113;92100;.;1210;Boxer;27;20173112
AT1;AT13;AT113;92100;.;1210;Boxer / Amerikanischer Pit-Bullterrier;1;20173112
AT1;AT13;AT113;92100;.;1210;Boxer / Amerikanischer Staffordshire-Terrier;1;20173112
AT1;AT13;AT113;92100;.;1210;Boxer / Beagle;1;20173112
AT1;AT13;AT113;92100;.;1210;Boxer / Mischling;6;20173112
AT1;AT13;AT113;92100;.;1210;Brabancon / Mischling;1;20173112
AT1;AT13;AT113;92100;.;1210;Bracke;6;20173112
AT1;AT13;AT113;92100;.;1210;Bracke / Mischling;22;20173112
AT1;AT13;AT113;92100;.;1210;Briard;5;20173112
AT1;AT13;AT113;92100;.;1210;Bulldog;16;20173112
AT1;AT13;AT113;92100;.;1210;Bulldog / Mischling;2;20173112
AT1;AT13;AT113;92100;.;1210;Bullmastiff;7;20173112
AT1;AT13;AT113;92100;.;1210;Bullterrier;23;20173112
AT1;AT13;AT113;92100;.;1210;Bullterrier / Mischling;3;20173112
AT1;AT13;AT113;92100;.;1210;Cairn-Terrier;6;20173112
AT1;AT13;AT113;92100;.;1210;Cairn-Terrier / Mischling;1;20173112
AT1;AT13;AT113;92100;.;1210;Cane Corso;17;20173112
AT1;AT13;AT113;92100;.;1210;Cane Corso / Mischling;1;20173112
AT1;AT13;AT113;92100;.;1210;Cao de Agua Portugues;4;20173112
AT1;AT13;AT113;92100;.;1210;Cavalier King Charles Spaniel;33;20173112
AT1;AT13;AT113;92100;.;1210;Cavalier King Charles Spaniel / Beagle;2;20173112
AT1;AT13;AT113;92100;.;1210;Cavalier King Charles Spaniel / Malteser;1;20173112
AT1;AT13;AT113;92100;.;1210;Cavalier King Charles Spaniel / Mischling;1;20173112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag;411;20173112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Bologneser;1;20173112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Dackel;4;20173112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Deutscher Pinscher;1;20173112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Malteser;2;20173112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Mischling;55;20173112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Mops;1;20173112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Papillon;2;20173112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Prager Rattler;1;20173112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Spitz;1;20173112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Zwergpinscher;5;20173112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Zwergspitz;2;20173112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Österreichischer Pinscher;1;20173112
AT1;AT13;AT113;92100;.;1210;Chihuahua langhaariger Schlag;98;20173112
AT1;AT13;AT113;92100;.;1210;Chihuahua langhaariger Schlag / Deutscher Pinscher;1;20173112
AT1;AT13;AT113;92100;.;1210;Chihuahua langhaariger Schlag / Mischling;11;20173112
AT1;AT13;AT113;92100;.;1210;Chihuahua langhaariger Schlag / Spitz;1;20173112
AT1;AT13;AT113;92100;.;1210;Chinesischer Schopfhund Hairless-Schlag;20;20173112
AT1;AT13;AT113;92100;.;1210;Chinesischer Schopfhund Powderpuff-Schlag;4;20173112
AT1;AT13;AT113;92100;.;1210;Chodsky Pes;2;20173112
AT1;AT13;AT113;92100;.;1210;Chow-Chow;2;20173112
AT1;AT13;AT113;92100;.;1210;Cocker Spaniel;24;20173112
AT1;AT13;AT113;92100;.;1210;Cocker Spaniel / Labrador Retriever;1;20173112
AT1;AT13;AT113;92100;.;1210;Cocker Spaniel / Mischling;13;20173112
AT1;AT13;AT113;92100;.;1210;Cocker Spaniel / Pudel;1;20173112
AT1;AT13;AT113;92100;.;1210;Cockerpoo;1;20173112
AT1;AT13;AT113;92100;.;1210;Collie;19;20173112
AT1;AT13;AT113;92100;.;1210;Collie / Deutscher Schäferhund;2;20173112
AT1;AT13;AT113;92100;.;1210;Collie / Labrador Retriever;1;20173112
AT1;AT13;AT113;92100;.;1210;Collie / Mischling;9;20173112
AT1;AT13;AT113;92100;.;1210;Coton de Tulear;3;20173112
AT1;AT13;AT113;92100;.;1210;Curly-Coated Retriever;1;20173112
AT1;AT13;AT113;92100;.;1210;Dackel;39;20173112
AT1;AT13;AT113;92100;.;1210;Dackel / Cocker Spaniel;1;20173112
AT1;AT13;AT113;92100;.;1210;Dackel / Jack-Russell-Terrier;2;20173112
AT1;AT13;AT113;92100;.;1210;Dackel / Malteser;1;20173112
AT1;AT13;AT113;92100;.;1210;Dackel / Mischling;116;20173112
AT1;AT13;AT113;92100;.;1210;Dackel / Yorkshire Terrier;1;20173112
AT1;AT13;AT113;92100;.;1210;Dackel / Zwergpinscher;1;20173112
AT1;AT13;AT113;92100;.;1210;Dackel / Österreichischer Pinscher;1;20173112
AT1;AT13;AT113;92100;.;1210;Dalmatiner;9;20173112
AT1;AT13;AT113;92100;.;1210;Dalmatiner / Mischling;3;20173112
AT1;AT13;AT113;92100;.;1210;Deutsch Drahthaar;2;20173112
AT1;AT13;AT113;92100;.;1210;Deutsch Drahthaar / Mischling;3;20173112
AT1;AT13;AT113;92100;.;1210;Deutsch Kurzhaar;9;20173112
AT1;AT13;AT113;92100;.;1210;Deutsch Kurzhaar / Mischling;4;20173112
AT1;AT13;AT113;92100;.;1210;Deutsch Langhaar;1;20173112
AT1;AT13;AT113;92100;.;1210;Deutsche Dogge;17;20173112
AT1;AT13;AT113;92100;.;1210;Deutsche Dogge / Mischling;2;20173112
AT1;AT13;AT113;92100;.;1210;Deutscher Jagdterrier;3;20173112
AT1;AT13;AT113;92100;.;1210;Deutscher Jagdterrier / Mischling;7;20173112
AT1;AT13;AT113;92100;.;1210;Deutscher Pinscher;11;20173112
AT1;AT13;AT113;92100;.;1210;Deutscher Pinscher / Kurzhaariger Collie;1;20173112
AT1;AT13;AT113;92100;.;1210;Deutscher Pinscher / Mischling;6;20173112
AT1;AT13;AT113;92100;.;1210;Deutscher Schäferhund;102;20173112
AT1;AT13;AT113;92100;.;1210;Deutscher Schäferhund / Akita Inu;1;20173112
AT1;AT13;AT113;92100;.;1210;Deutscher Schäferhund / Collie;2;20173112
AT1;AT13;AT113;92100;.;1210;Deutscher Schäferhund / Labrador Retriever;3;20173112
AT1;AT13;AT113;92100;.;1210;Deutscher Schäferhund / Mischling;128;20173112
AT1;AT13;AT113;92100;.;1210;Deutscher Schäferhund / Rottweiler;1;20173112
AT1;AT13;AT113;92100;.;1210;Deutscher Schäferhund / Siberian Husky;3;20173112
AT1;AT13;AT113;92100;.;1210;Deutscher Schäferhund / Windhund;1;20173112
AT1;AT13;AT113;92100;.;1210;Deutscher Schäferhund Brauner langhaariger Schlag;3;20173112
AT1;AT13;AT113;92100;.;1210;Deutscher Schäferhund Brauner langhaariger Schlag / Mischlin;3;20173112
AT1;AT13;AT113;92100;.;1210;Deutscher Wolfsspitz;1;20173112
AT1;AT13;AT113;92100;.;1210;Dobermann;17;20173112
AT1;AT13;AT113;92100;.;1210;Dobermann / Mischling;2;20173112
AT1;AT13;AT113;92100;.;1210;Dogo Argentino;13;20173112
AT1;AT13;AT113;92100;.;1210;Dogo Argentino / American Bulldog;1;20173112
AT1;AT13;AT113;92100;.;1210;Dogo Argentino / Mischling;4;20173112
AT1;AT13;AT113;92100;.;1210;Dogo Canario;2;20173112
AT1;AT13;AT113;92100;.;1210;Drahthaar-Foxterrier;9;20173112
AT1;AT13;AT113;92100;.;1210;Drahthaar-Foxterrier / Mischling;6;20173112
AT1;AT13;AT113;92100;.;1210;Drahthaar-Foxterrier / Parson-Russell-Terrier;1;20173112
AT1;AT13;AT113;92100;.;1210;Elo;5;20173112
AT1;AT13;AT113;92100;.;1210;Englischer Cockerspaniel;46;20173112
AT1;AT13;AT113;92100;.;1210;Englischer Cockerspaniel / Mischling;9;20173112
AT1;AT13;AT113;92100;.;1210;English Setter;4;20173112
AT1;AT13;AT113;92100;.;1210;English Springer Spaniel;1;20173112
AT1;AT13;AT113;92100;.;1210;English Springer Spaniel / Mischling;1;20173112
AT1;AT13;AT113;92100;.;1210;English Toy Terrier;2;20173112
AT1;AT13;AT113;92100;.;1210;Entlebucher Sennenhund;14;20173112
AT1;AT13;AT113;92100;.;1210;Entlebucher Sennenhund / Mischling;1;20173112
AT1;AT13;AT113;92100;.;1210;Epagneul Breton;3;20173112
AT1;AT13;AT113;92100;.;1210;Eurasier;5;20173112
AT1;AT13;AT113;92100;.;1210;Flat Coated Retriever;20;20173112
AT1;AT13;AT113;92100;.;1210;Flat Coated Retriever / Mischling;4;20173112
AT1;AT13;AT113;92100;.;1210;Französische Bulldogge;126;20173112
AT1;AT13;AT113;92100;.;1210;Französische Bulldogge / Mischling;5;20173112
AT1;AT13;AT113;92100;.;1210;Glatthaar-Foxterrier;1;20173112
AT1;AT13;AT113;92100;.;1210;Golden Retriever;167;20173112
AT1;AT13;AT113;92100;.;1210;Golden Retriever / Border-Collie;1;20173112
AT1;AT13;AT113;92100;.;1210;Golden Retriever / Deutscher Schäferhund;1;20173112
AT1;AT13;AT113;92100;.;1210;Golden Retriever / Grosspudel;1;20173112
AT1;AT13;AT113;92100;.;1210;Golden Retriever / Mischling;27;20173112
AT1;AT13;AT113;92100;.;1210;Golden Retriever / Spanischer Windhund;1;20173112
AT1;AT13;AT113;92100;.;1210;Gordon Setter;3;20173112
AT1;AT13;AT113;92100;.;1210;Greyhound;1;20173112
AT1;AT13;AT113;92100;.;1210;Greyhound / Mischling;1;20173112
AT1;AT13;AT113;92100;.;1210;Griffon Belge;2;20173112
AT1;AT13;AT113;92100;.;1210;Griffon Belge / Mischling;1;20173112
AT1;AT13;AT113;92100;.;1210;Groenendael;3;20173112
AT1;AT13;AT113;92100;.;1210;Grosser Münsterländer;1;20173112
